Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario2,Server,SrvMissedComplaint,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),243.6082377,209.5842079,259.2611598,11.36908836,15.89399387
Scenario2,Server,SrvMissedComplaint,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario2,Server,SrvMissedComplaint,InputBuffer,Throughput,NumberEntered,Total,73.8,60,84,5.954213446,8.323994767
Scenario2,Server,SrvMissedComplaint,InputBuffer,Throughput,NumberExited,Total,10.4,9,13,0.839618866,1.173787791
Scenario2,Server,SrvMissedComplaint,OutputBuffer,Throughput,NumberEntered,Total,9.4,8,12,0.839618866,1.173787791
Scenario2,Server,SrvMissedComplaint,OutputBuffer,Throughput,NumberExited,Total,9.4,8,12,0.839618866,1.173787791
Scenario2,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Average,0.984401911,0.951634703,0.9985639,0.010464066,0.014628772
Scenario2,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario2,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario2,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Average (Minutes),30.69332112,24.40406806,35.61810165,2.38459831,3.333670188
Scenario2,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Maximum (Minutes),49.22112672,41.3987211,54.86893999,3.271963479,4.574207345
Scenario2,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Minimum (Minutes),17.65083591,11.95955422,25.03018374,3.911423279,5.468172615
Scenario2,Server,SrvMissedComplaint,Processing,Throughput,NumberEntered,Total,10.4,9,13,0.839618866,1.173787791
Scenario2,Server,SrvMissedComplaint,Processing,Throughput,NumberExited,Total,9.4,8,12,0.839618866,1.173787791
Scenario2,Server,SrvViolation,[Resource],Capacity,ScheduledUtilization,Percent,33.45171148,27.84151133,40.62803265,3.160468541,4.41833734
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsAllocated,Total,51,42,60,4.305069291,6.018490028
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Average,0.334517115,0.278415113,0.406280326,0.031604685,0.044183373
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario2,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average (Minutes),2.845468592,2.433453987,3.548045324,0.227990298,0.318730604
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,35.4,30,40,2.92412049,4.087922591
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,33.45171148,27.84151133,40.62803265,3.160468541,4.41833734
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total (Minutes),100.3551344,83.52453398,121.8840979,9.481405623,13.25501202
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average (Minutes),5.677655546,4.452897551,7.215848867,0.667711015,0.933460489
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,35.7,30,40,2.76112288,3.860051813
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,66.54828852,59.37196735,72.15848867,3.160468541,4.41833734
Scenario2,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total (Minutes),199.6448656,178.1159021,216.475466,9.481405623,13.25501202
Scenario2,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.070078528,0.034480288,0.129295968,0.024666285,0.034483484
Scenario2,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2,1,3,0.476871471,0.666666667
Scenario2,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario2,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.403484214,0.219531868,0.680505095,0.120498582,0.168457106
Scenario2,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),2.904417061,1.692784707,4.299451119,0.619608343,0.866212918
Scenario2,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario2,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,51,42,60,4.305069291,6.018490028
Scenario2,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,51,42,60,4.305069291,6.018490028
Scenario2,Server,SrvViolation,OutputBuffer,Throughput,NumberEntered,Total,50.3,42,59,4.279240629,5.98238154
Scenario2,Server,SrvViolation,OutputBuffer,Throughput,NumberExited,Total,50.3,42,59,4.279240629,5.98238154
Scenario2,Server,SrvViolation,Processing,Content,NumberInStation,Average,0.334517115,0.278415113,0.406280326,0.031604685,0.044183373
Scenario2,Server,SrvViolation,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario2,Server,SrvViolation,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario2,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Average (Minutes),1.978953359,1.851639992,2.054131503,0.047568601,0.06650094
Scenario2,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Maximum (Minutes),2.795069669,2.654739917,2.971279327,0.079718615,0.111446682
Scenario2,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Minimum (Minutes),1.132080684,1.036472853,1.404315401,0.081719411,0.114243796
Scenario2,Server,SrvViolation,Processing,Throughput,NumberEntered,Total,51,42,60,4.305069291,6.018490028
Scenario2,Server,SrvViolation,Processing,Throughput,NumberExited,Total,50.3,42,59,4.279240629,5.98238154
Scenario1,ModelEntity,Refuse,[Population],FlowTime,TimeInSystem,Average (Minutes),28.93036077,22.20771412,36.45652171,3.166213253,4.426368452
Scenario2,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Minutes),254.3021407,222.7109408,273.0362237,11.45635343,16.01599051
Scenario2,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Minutes),1.442470025,1.222175967,1.693581807,0.115088982,0.160894481
Scenario2,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Observations,449.5,439,458,4.539681156,6.346477588
Scenario2,Sink,SnkDumpSite,InputBuffer,Throughput,NumberEntered,Total,449.5,439,458,4.539681156,6.346477588
Scenario2,Sink,SnkDumpSite,InputBuffer,Throughput,NumberExited,Total,449.5,439,458,4.539681156,6.346477588
Scenario2,ModelEntity,Refuse,[Population],FlowTime,TimeInSystem,Average (Minutes),99.89227282,96.62901576,105.0974634,1.710164917,2.390811809
Scenario2,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Minutes),192.8406475,161.6390285,219.9166049,13.51214623,18.88999035
Scenario2,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Minutes),9.442977546,3.285525739,32.34188032,6.008732789,8.40021285
Scenario2,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Observations,21.5,15,28,3.095075863,4.326918329
Scenario2,Sink,SnkNotCollected,InputBuffer,Throughput,NumberEntered,Total,21.5,15,28,3.095075863,4.326918329
Scenario2,Sink,SnkNotCollected,InputBuffer,Throughput,NumberExited,Total,21.5,15,28,3.095075863,4.326918329
Scenario2,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Average,0.004353511,0.003681476,0.004988366,0.000337631,0.000472008
Scenario2,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Maximum,2.1,2,3,0.2262,0.316227766
Scenario2,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario2,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.000874615,0.000742732,0.000993039,6.51E-05,9.11E-05
Scenario2,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),0.02933012,0.020631587,0.04335741,0.004509748,0.006304631
Scenario2,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario2,Source,SrcCurbSide,OutputBuffer,Throughput,NumberEntered,Total,1492.9,1451,1527,19.15946492,26.78494602
Scenario2,Source,SrcCurbSide,OutputBuffer,Throughput,NumberExited,Total,1492.9,1451,1527,19.15946492,26.78494602
Scenario2,Source,SrcCurbSide,Processing,Throughput,NumberEntered,Total,1492.9,1451,1527,19.15946492,26.78494602
Scenario2,Source,SrcCurbSide,Processing,Throughput,NumberExited,Total,1492.9,1451,1527,19.15946492,26.78494602
Scenario2,Vehicle,Vehicle1,[Population],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsAllocated,Total,1,1,1,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Average,1,1,1,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario2,Vehicle,Vehicle1[1],[Object],Travel,DistanceTraveled,Total (Meters),14385.69327,14057.74619,14656,142.7579531,199.5757232
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsAllocated,Total,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Average,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),300,300,300,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Occurrences,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Percent,100,100,100,0,0
Scenario2,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),300,300,300,0,0
Scenario2,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Average,0.399844394,0.390763677,0.407111111,0.003937857,0.005505127
Scenario2,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario2,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario2,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.266666667,0.266666667,0.266666667,7.24E-17,1.01E-16
Scenario2,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.266666667,0.266666667,0.266666667,4.60E-15,6.44E-15
Scenario2,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.266666667,0.266666667,0.266666667,0,0
Scenario2,Vehicle,Vehicle1[1],RideStation,Throughput,NumberEntered,Total,450,440,458,4.370599227,6.110100927
Scenario2,Vehicle,Vehicle1[1],RideStation,Throughput,NumberExited,Total,449.5,439,458,4.539681156,6.346477588
Scenario2,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,46.95547197,45.47822404,48.71747753,0.713854242,0.997968754
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,501.7,498,506,1.996320906,2.790858092
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.46955472,0.45478224,0.487174775,0.007138542,0.009979688
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario2,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario2,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total (Meters),14746.32923,14571.0452,14883.13187,68.69539748,96.0362161
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,46.95547197,45.47822404,48.71747753,0.713854242,0.997968754
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,501.7,498,506,1.996320906,2.790858092
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.46955472,0.45478224,0.487174775,0.007138542,0.009979688
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario2,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Average (Minutes),0.323110056,0.312064031,0.330435006,0.003905195,0.005459466
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Occurrences,492.5,487,497,2.268274631,3.171049598
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Percent,53.04452803,51.28252247,54.52177596,0.713854242,0.997968754
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Total (Minutes),159.1335841,153.8475674,163.5653279,2.141562726,2.993906263
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),0.28645492,0.276183547,0.29705779,0.00503687,0.007041548
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Occurrences,491.8,487,496,2.153854814,3.011090611
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Percent,46.95547197,45.47822404,48.71747753,0.713854242,0.997968754
Scenario2,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),140.8664159,136.4346721,146.1524326,2.141562726,2.993906263
Scenario2,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Average,0.409796263,0.405046667,0.41362,0.001927856,0.002695144
Scenario2,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario2,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario2,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.245117159,0.243623762,0.246649299,0.000746414,0.001043488
Scenario2,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.254,0.254,0.254,0,0
Scenario2,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.166666667,0.166666667,0.166666667,0,0
Scenario2,Worker,SanitationWorker[1],RideStation,Throughput,NumberEntered,Total,501.7,498,506,1.996320906,2.790858092
Scenario2,Worker,SanitationWorker[1],RideStation,Throughput,NumberExited,Total,501.4,498,505,1.913437493,2.67498702
Scenario3,Model,Model,Collected_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Collected_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Collected_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Collected_Organics,UserSpecified,TallyValue,Observations,53.4,46,60,3.555811559,4.971027169
Scenario3,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Observations,166.1,136,191,10.57993928,14.79076288
Scenario3,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Observations,323.3,287,344,13.03809684,18.22726895
Scenario3,Model,Model,Missed_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Missed_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Missed_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Missed_Organics,UserSpecified,TallyValue,Observations,2.5,0,4,1.025550876,1.433720878
Scenario3,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Observations,8.7,5,13,1.848453721,2.584139659
Scenario3,Model,Model,Missed_Refuse,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Missed_Refuse,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Missed_Refuse,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Missed_Refuse,UserSpecified,TallyValue,Observations,21.1,15,31,3.429664129,4.79467297
Scenario3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,2.1,0,5,1.036578622,1.449137675
Scenario3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,7.1,3,11,1.920851072,2.685351208
Scenario3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,13,7,20,3.198951078,4.472135955
Scenario3,Model,Model,TotalCollected,UserSpecified,StateValue,Average,272.0199282,251.7510678,285.7614937,8.568049267,11.97813916
Scenario3,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,542.8,488,566,18.92464899,26.45667318
Scenario3,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,542.8,488,566,18.92464899,26.45667318
Scenario3,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0,0,0,0,0
Scenario3,Model,Model,TotalMissed,UserSpecified,StateValue,Average,16.08411152,11.81215961,19.66083269,1.653705735,2.311881832
Scenario3,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,32.3,25,42,3.860156002,5.396500924
