Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario1,3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,4,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,5,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,6,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,7,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,8,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,9,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,10,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,1,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,2,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,4,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,5,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,6,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,7,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,8,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,9,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,10,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Maximum,1
Scenario1,1,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,2,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,4,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,5,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,6,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,7,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,8,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,9,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,10,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Minimum,1
Scenario1,1,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,4
Scenario1,2,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,2
Scenario1,3,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,1
Scenario1,4,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,2
Scenario1,5,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,1
Scenario1,6,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,3
Scenario1,7,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,1
Scenario1,8,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,2
Scenario1,9,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,1
Scenario1,10,Model,Model,Not_Collected_Organics,UserSpecified,TallyValue,Observations,2
Scenario1,1,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,2,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,4,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,5,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,6,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,7,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,8,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,9,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,10,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Average,1
Scenario1,1,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,2,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,4,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,5,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,6,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,7,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,8,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,9,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,10,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,1,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,2,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,4,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,5,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,6,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,7,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,8,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,9,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,10,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario1,1,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,2,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,4,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,5,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,6,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,7,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,8,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,9,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,10,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario1,1,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,4
Scenario1,2,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,2
Scenario1,3,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,6
Scenario1,4,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,5
Scenario1,5,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,3
Scenario1,6,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,3
Scenario1,7,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,4
Scenario1,8,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,6
Scenario1,9,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,8
Scenario1,10,Model,Model,Not_Collected_Recycle,UserSpecified,TallyValue,Observations,6
Scenario1,1,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,2,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,4,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,5,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,6,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,7,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,8,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,9,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,10,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Average,1
Scenario1,1,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,2,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,4,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,5,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,6,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,7,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,8,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,9,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,10,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario1,1,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,2,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,4,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,5,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,6,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,7,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,8,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,9,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,10,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario1,1,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,2,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,4,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,5,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,6,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,7,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,8,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,9,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,10,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario1,1,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,15
Scenario1,2,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,11
Scenario1,3,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,20
Scenario1,4,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,21
Scenario1,5,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,15
Scenario1,6,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,15
Scenario1,7,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,9
Scenario1,8,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,15
Scenario1,9,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,14
Scenario1,10,Model,Model,Not_Collected_Refuse,UserSpecified,TallyValue,Observations,6
Scenario1,1,Model,Model,TotalCollected,UserSpecified,StateValue,Average,226.966855788923
Scenario1,2,Model,Model,TotalCollected,UserSpecified,StateValue,Average,229.885147012834
Scenario1,3,Model,Model,TotalCollected,UserSpecified,StateValue,Average,224.769091406523
Scenario1,4,Model,Model,TotalCollected,UserSpecified,StateValue,Average,224.882336783401
Scenario1,5,Model,Model,TotalCollected,UserSpecified,StateValue,Average,213.374200227607
Scenario1,6,Model,Model,TotalCollected,UserSpecified,StateValue,Average,225.256883102517
Scenario1,7,Model,Model,TotalCollected,UserSpecified,StateValue,Average,219.800170183242
Scenario1,8,Model,Model,TotalCollected,UserSpecified,StateValue,Average,227.861113289671
Scenario1,9,Model,Model,TotalCollected,UserSpecified,StateValue,Average,218.710298059303
Scenario1,10,Model,Model,TotalCollected,UserSpecified,StateValue,Average,228.833079465073
Scenario1,1,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,456
Scenario1,2,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,460
Scenario1,3,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,444
Scenario1,4,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,449
Scenario1,5,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,434
Scenario1,6,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,450
Scenario1,7,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,446
Scenario1,8,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,455
Scenario1,9,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,440
Scenario1,10,Model,Model,TotalCollected,UserSpecified,StateValue,FinalValue,464
Scenario1,1,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,2,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,3,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,4,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,5,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,6,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,7,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,8,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,9,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,10,Model,Model,TotalCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,1,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,456
Scenario1,2,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,460
Scenario1,3,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,444
Scenario1,4,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,449
Scenario1,5,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,434
Scenario1,6,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,450
Scenario1,7,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,446
Scenario1,8,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,455
Scenario1,9,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,440
Scenario1,10,Model,Model,TotalCollected,UserSpecified,StateValue,Maximum,464
Scenario1,1,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,2,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,3,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,4,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,5,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,6,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,7,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,8,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,9,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,10,Model,Model,TotalCollected,UserSpecified,StateValue,Minimum,0
Scenario1,1,Model,Model,TotalMissed,UserSpecified,StateValue,Average,9.79790553196419
Scenario1,2,Model,Model,TotalMissed,UserSpecified,StateValue,Average,13.3205205721973
Scenario1,3,Model,Model,TotalMissed,UserSpecified,StateValue,Average,10.0117139639236
Scenario1,4,Model,Model,TotalMissed,UserSpecified,StateValue,Average,14.7093718128324
Scenario1,5,Model,Model,TotalMissed,UserSpecified,StateValue,Average,13.8208536027017
Scenario1,6,Model,Model,TotalMissed,UserSpecified,StateValue,Average,16.7758117029897
Scenario1,7,Model,Model,TotalMissed,UserSpecified,StateValue,Average,15.7135378919634
Scenario1,8,Model,Model,TotalMissed,UserSpecified,StateValue,Average,12.7584950514617
Scenario1,9,Model,Model,TotalMissed,UserSpecified,StateValue,Average,12.9621019219742
Scenario1,10,Model,Model,TotalMissed,UserSpecified,StateValue,Average,19.0028154583715
Scenario1,1,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,22
Scenario1,2,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,35
Scenario1,3,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,23
Scenario1,4,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,27
Scenario1,5,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,28
Scenario1,6,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,33
Scenario1,7,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,31
Scenario1,8,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,23
Scenario1,9,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,23
Scenario1,10,Model,Model,TotalMissed,UserSpecified,StateValue,FinalValue,39
Scenario1,1,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,2,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,3,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,4,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,5,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,6,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,7,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,8,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,9,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,10,Model,Model,TotalMissed,UserSpecified,StateValue,HalfWidth,NaN
Scenario1,1,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,22
Scenario1,2,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,35
Scenario1,3,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,23
Scenario1,4,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,27
Scenario1,5,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,28
Scenario1,6,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,33
Scenario1,7,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,31
Scenario1,8,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,23
Scenario1,9,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,23
Scenario1,10,Model,Model,TotalMissed,UserSpecified,StateValue,Maximum,39
Scenario1,1,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,2,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,3,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,4,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,5,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,6,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,7,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,8,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,9,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,10,Model,Model,TotalMissed,UserSpecified,StateValue,Minimum,0
Scenario1,1,Model,Model,TotalNotCollected,UserSpecified,StateValue,Average,11.701134751664
Scenario1,2,Model,Model,TotalNotCollected,UserSpecified,StateValue,Average,9.37735748393958
Scenario1,3,Model,Model,TotalNotCollected,UserSpecified,StateValue,Average,12.064560702763
Scenario1,4,Model,Model,TotalNotCollected,UserSpecified,StateValue,Average,11.6687402139332
